title,actual_price,dis,after_dis_price,link,rating,no_of_rating
"Lenovo Yoga Slim 7 Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light Laptop  (14 Inch, Luna Grey, 1.39 Kg)","1,53,190",36% off,"96,990",https://www.flipkart.com/lenovo-yoga-slim-7-intel-core-ultra-155h-16-gb-1-tb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm848127e5b9eaf?pid=COMH3G969EWNAHYG&lid=LSTCOMH3G969EWNAHYGM4NHIP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_326&otracker=search&otracker1=search&fm=Search&iid=e186b631-5874-461d-b3e2-447c67bdf02e.COMH3G969EWNAHYG.SEARCH&ppt=sp&ppn=sp&ssid=81uyfi0atc0000001736064042060&qH=312f91285e048e09,4.2,31 Ratings & 0 Reviews
"ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ993WS Thin and Light Laptop  (15.6 Inch, Icelight Silver, 1.70 Kg, With MS Office)","58,990",42% off,"34,050",https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-x1502za-ej993ws-thin-light-laptop/p/itmf8b65b51db349?pid=COMGS7M3HHJQYVKB&lid=LSTCOMGS7M3HHJQYVKBRTO2VL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_327&otracker=search&otracker1=search&fm=Search&iid=e186b631-5874-461d-b3e2-447c67bdf02e.COMGS7M3HHJQYVKB.SEARCH&ppt=sp&ppn=sp&ssid=81uyfi0atc0000001736064042060&qH=312f91285e048e09,4.3,"9,660 Ratings & 742 Reviews"
"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 Chromebook  (14 Inch, Transparent Silver, 1.47 Kg)","32,990",57% off,"13,990",https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1400cka-nk0453/p/itm3cc0cadd59faf?pid=COMGSHM3RGXQ6ZVX&lid=LSTCOMGSHM3RGXQ6ZVXCDQ8VY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_328&otracker=search&otracker1=search&fm=Search&iid=e186b631-5874-461d-b3e2-447c67bdf02e.COMGSHM3RGXQ6ZVX.SEARCH&ppt=sp&ppn=sp&ssid=81uyfi0atc0000001736064042060&qH=312f91285e048e09,3.8,"2,260 Ratings & 198 Reviews"
"HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0111TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.59 Kg)","72,000",31% off,"48,999",https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15-fd0111tu-thin-light-laptop/p/itmc701c53a4f7aa?pid=COMH3J9YPK4BC6R5&lid=LSTCOMH3J9YPK4BC6R5YAFJBE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_329&otracker=search&otracker1=search&fm=Search&iid=e186b631-5874-461d-b3e2-447c67bdf02e.COMH3J9YPK4BC6R5.SEARCH&ppt=sp&ppn=sp&ssid=81uyfi0atc0000001736064042060&qH=312f91285e048e09,4.1,159 Ratings & 8 Reviews
"ASUS EeeBook 14 with NumberPad Intel Pentium Silver N5030 - (8 GB/256 GB SSD/Windows 10 Home) E410MA-EK102TS Thin and Light Laptop  (14 inch, Dreamy White, 1.30 kg, With MS Office)","38,990",23% off,"29,990",https://www.flipkart.com/asus-eeebook-14-numberpad-intel-pentium-silver-n5030-8-gb-256-gb-ssd-windows-10-home-e410ma-ek102ts-thin-light-laptop/p/itm1b4cf6dcbc7d4?pid=COMG5NCG9BGYCYAG&lid=LSTCOMG5NCG9BGYCYAGLGERMX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_330&otracker=search&otracker1=search&fm=Search&iid=e186b631-5874-461d-b3e2-447c67bdf02e.COMG5NCG9BGYCYAG.SEARCH&ppt=sp&ppn=sp&ssid=81uyfi0atc0000001736064042060&qH=312f91285e048e09,4.3,68 Ratings & 11 Reviews
"Ultimus PRO Intel Celeron Dual Core Celeron - (4 GB/128 GB/128 GB SSD/Windows 11 Home) NU14U4INC43BN-SG Thin and Light Laptop  (14.1 inch, Space Gray, 1.2 kg)","24,990",48% off,"12,990",https://www.flipkart.com/ultimus-pro-intel-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-nu14u4inc43bn-sg-thin-light-laptop/p/itmcede6d788ec66?pid=COMGQHH6EQECPWEY&lid=LSTCOMGQHH6EQECPWEYTQRCIP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_34&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMGQHH6EQECPWEY.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,3.6,71 Ratings & 20 Reviews
"Lenovo IdeaPad Flex 5 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 Laptop  (14 Inch, Arctic Grey, 1.5 kg, With MS Office)","1,28,590",36% off,"82,190",https://www.flipkart.com/lenovo-ideapad-flex-5-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-14iru8-2-1-laptop/p/itm0f70cd3206d27?pid=COMGRU9ZRTYBGZ6F&lid=LSTCOMGRU9ZRTYBGZ6FTXLNZ8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_332&otracker=search&otracker1=search&fm=Search&iid=e186b631-5874-461d-b3e2-447c67bdf02e.COMGRU9ZRTYBGZ6F.SEARCH&ppt=sp&ppn=sp&ssid=81uyfi0atc0000001736064042060&qH=312f91285e048e09,4.4,35 Ratings & 2 Reviews
"Acer ALG Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) AL15G- 52 Gaming Laptop  (15.6 Inch, Steel Grey, 1.99 Kg)","79,990",33% off,"53,290",https://www.flipkart.com/acer-alg-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-al15g-52-gaming-laptop/p/itm3c665511e6ad3?pid=COMH2TPSA8VD24VJ&lid=LSTCOMH2TPSA8VD24VJNSBV2G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_333&otracker=search&otracker1=search&fm=Search&iid=e186b631-5874-461d-b3e2-447c67bdf02e.COMH2TPSA8VD24VJ.SEARCH&ppt=sp&ppn=sp&ssid=81uyfi0atc0000001736064042060&qH=312f91285e048e09,4.5,41 Ratings & 2 Reviews
"DELL Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.65 Kg, With MS Office)","75,000",33% off,"49,649",https://www.flipkart.com/dell-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-inspiron-3520-thin-light-laptop/p/itmea0bf08806ad0?pid=COMGWFY5FAPTFVVQ&lid=LSTCOMGWFY5FAPTFVVQEOLFJT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_334&otracker=search&otracker1=search&fm=Search&iid=e186b631-5874-461d-b3e2-447c67bdf02e.COMGWFY5FAPTFVVQ.SEARCH&ppt=sp&ppn=sp&ssid=81uyfi0atc0000001736064042060&qH=312f91285e048e09,4,52 Ratings & 6 Reviews
"Acer Predator Helios Neo 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) PHN16-72-77GZ Gaming Laptop  (16 Inch, Abyssal Black, 2.8 Kg)","1,42,999",10% off,"1,28,090",https://www.flipkart.com/acer-predator-helios-neo-16-intel-core-i7-14th-gen-14700hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-phn16-72-77gz-gaming-laptop/p/itm4e69416e1cdbf?pid=COMGZKFB3ZTQGRT4&lid=LSTCOMGZKFB3ZTQGRT4YMVGPV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_335&otracker=search&otracker1=search&fm=Search&iid=e186b631-5874-461d-b3e2-447c67bdf02e.COMGZKFB3ZTQGRT4.SEARCH&ppt=sp&ppn=sp&ssid=81uyfi0atc0000001736064042060&qH=312f91285e048e09,4.1,29 Ratings & 2 Reviews
"ASUS Vivobook AMD R5 5600H AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB512WS Laptop  (16 inch, Silver, With MS Office)","74,990",26% off,"54,900",https://www.flipkart.com/asus-vivobook-amd-r5-5600h-ryzen-5-hexa-core-16-gb-512-gb-ssd-windows-11-home-m1603qa-mb512ws-laptop/p/itm92eb46ed555de?pid=COMGJY3GHZFTGHHY&lid=LSTCOMGJY3GHZFTGHHYU5K5VW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_14_336&otracker=search&otracker1=search&fm=Search&iid=e186b631-5874-461d-b3e2-447c67bdf02e.COMGJY3GHZFTGHHY.SEARCH&ppt=sp&ppn=sp&ssid=81uyfi0atc0000001736064042060&qH=312f91285e048e09,4.2,90 Ratings & 12 Reviews
"CHUWI Intel Core i5 10th Gen 1035G1 - (16 GB/512 GB SSD/Windows 11 Home) CoreBook X Grey Laptop  (14 inch, Grey, 1.40 kg)","34,990",25% off,"25,990",https://www.flipkart.com/chuwi-intel-core-i5-10th-gen-1035g1-16-gb-512-gb-ssd-windows-11-home-corebook-x-grey-laptop/p/itm575d2115bdd15?pid=COMGVGAWPAQFKPJZ&lid=LSTCOMGVGAWPAQFKPJZCYW6TC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_35&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMGVGAWPAQFKPJZ.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.1,669 Ratings & 110 Reviews
"ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FA506NC-HN083W Gaming Laptop  (15.6 Inch, Graphite Black, 2.30 Kg)","79,990",26% off,"58,990",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fa506nc-hn083w-laptop/p/itm10514ecd2a794?pid=COMHFK2T3KCHKAFU&lid=LSTCOMHFK2T3KCHKAFUOEIOAP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_36&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMHFK2T3KCHKAFU.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.4,321 Ratings & 28 Reviews
"DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.83 Kg, With MS Office)","49,318",28% off,"35,490",https://www.flipkart.com/dell-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-inspiron-3520-thin-light-laptop/p/itm0cdfd7f4e9613?pid=COMGUY2YPKP7NC2P&lid=LSTCOMGUY2YPKP7NC2PMIBFFC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_37&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMGUY2YPKP7NC2P.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.2,"4,121 Ratings & 295 Reviews"
"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0413 Chromebook  (15.6 Inch, Transparent Silver, 1.80 Kg)","32,990",45% off,"17,990",https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-128-gb-emmc-storage-chrome-os-cx1500cka-nj0413/p/itm9453d8b35cdbc?pid=COMGSHM3XZGQ5MGT&lid=LSTCOMGSHM3XZGQ5MGTFIHUN3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_38&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMGSHM3XZGQ5MGT.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,3.8,"2,260 Ratings & 198 Reviews"
"HP 255 G9 Silver AMD Ryzen 5 Hexa Core AMD Ryzen5-5625U - (8 GB/512 GB SSD/Windows 11 Home) 255 G9 Business Laptop  (15.6 inch, Silver, 1.75 kg)","52,251",42% off,"30,290",https://www.flipkart.com/hp-255-g9-silver-amd-ryzen-5-hexa-core-ryzen5-5625u-8-gb-512-gb-ssd-windows-11-home-business-laptop/p/itm5b18e11d2ef0b?pid=COMGZR8Y4QG3FNJV&lid=LSTCOMGZR8Y4QG3FNJVGXE8IR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_39&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMGZR8Y4QG3FNJV.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.1,78 Ratings & 2 Reviews
"SAMSUNG Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-LG4IN Thin and Light Laptop  (15.6 Inch, Gray, 1.55 Kg, With MS Office)","57,499",28% off,"40,990",https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg4in-thin-light-laptop/p/itm1ad811a174c21?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_2_40&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMH4Y6KKRC9YSWE.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.5,"1,574 Ratings & 213 Reviews"
"HP 15s Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0006TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.75 Kg, With MS Office)","52,273",23% off,"39,990",https://www.flipkart.com/hp-15s-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0006tu-thin-light-laptop/p/itm5978c19db874e?pid=COMGZNSBZUBEHR9B&lid=LSTCOMGZNSBZUBEHR9BKFKMT1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMGZNSBZUBEHR9B.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.1,197 Ratings & 19 Reviews
"Lenovo V14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Light Laptop  (14.1 inch, Iron Grey)","41,990",11% off,"37,290",https://www.flipkart.com/lenovo-v14-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-v-14-thin-light-laptop/p/itme87a00a2ff6c2?pid=COMH76FG3MCSNRDV&lid=LSTCOMH76FG3MCSNRDV8517G1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_42&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMH76FG3MCSNRDV.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.1,305 Ratings & 22 Reviews
"HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0221TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.59 kg)","73,920",25% off,"54,990",https://www.flipkart.com/hp-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-15-fd0221tu-thin-light-laptop/p/itm35a5d83544c54?pid=COMGXNZGBJUZ6B6Z&lid=LSTCOMGXNZGBJUZ6B6ZJEUF2L&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_43&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMGXNZGBJUZ6B6Z.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.1,162 Ratings & 12 Reviews
"Colorful Evol P15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 23-HD55D16512A-G-IND/ 23-HE55D16512A-G-IND Gaming Laptop  (15.6 Inch, Steel Grey, 2.4 Kg)","99,999",40% off,"59,990",https://www.flipkart.com/colorful-evol-p15-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-23-hd55d16512a-g-ind-23-he55d16512a-g-ind-gaming-laptop/p/itm6f41950713f58?pid=COMHFPNYHZYBF8CF&lid=LSTCOMHFPNYHZYBF8CFBNHCFH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_44&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMHFPNYHZYBF8CF.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.6,77 Ratings & 21 Reviews
"Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) A324-45 Thin and Light Laptop  (14 Inch, Pure Silver, 1.3 Kg)","32,999",36% off,"20,990",https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-a324-45-thin-light-laptop/p/itmbbfe217e40d59?pid=COMHFZYZFVD2MCAB&lid=LSTCOMHFZYZFVD2MCABTLQNKG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_45&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMHFZYZFVD2MCAB.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,3.9,"1,602 Ratings & 137 Reviews"
"HP 15s AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)","48,286",33% off,"31,999",https://www.flipkart.com/hp-15s-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-15s-eq2143au-thin-light-laptop/p/itm59e288d010cef?pid=COMGAX8EEYFKCESS&lid=LSTCOMGAX8EEYFKCESS83R2QP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_46&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMGAX8EEYFKCESS.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.2,"5,489 Ratings & 462 Reviews"
"Thomson NEO Core Series Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin and Light Laptop  (15.6 inch, Grey Brush, 1.65 Kg)","59,990",45% off,"32,990",https://www.flipkart.com/thomson-neo-core-series-intel-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-in-n15i-thin-light-laptop/p/itm5ee7cb1fce0bf?pid=COMGXXF2HG7CCYBR&lid=LSTCOMGXXF2HG7CCYBR3OJ9KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=TrendingId_6bo%2Fb5g&srno=s_2_47&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMGXXF2HG7CCYBR.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.3,20 Ratings & 6 Reviews
"DELL Vostro Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3520 Thin and Light Laptop  (15.6 inch, Black, 1.62 kg, With MS Office)","49,198",35% off,"31,850",https://www.flipkart.com/dell-vostro-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm5d692e615c97e?pid=COMH2F22XWP7DQFM&lid=LSTCOMH2F22XWP7DQFM4HHSYZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=7f2ecace-6941-47a5-a397-e37f88ec04d4.COMH2F22XWP7DQFM.SEARCH&ppt=sp&ppn=sp&ssid=a4g9kux1s00000001736063980278&qH=312f91285e048e09,4.1,222 Ratings & 17 Reviews
"Infinix Y3 Max Series Intel Core i3 12th Gen 1215U - (16 GB/256 GB SSD/Windows 11 Home) YL613 Thin and Light Laptop  (16 Inch, Blue, 1.78 Kg)","54,990",54% off,"24,990",https://www.flipkart.com/infinix-y3-max-series-intel-core-i3-12th-gen-1215u-16-gb-256-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itmb4ff028151fde?pid=COMH34U3DXFWH2EG&lid=LSTCOMH34U3DXFWH2EGPVOAQQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_49&otracker=search&otracker1=search&fm=Search&iid=c8c31fc3-82da-46f4-800b-ac31bfa59d32.COMH34U3DXFWH2EG.SEARCH&ppt=sp&ppn=sp&ssid=0shmfek2000000001736063986081&qH=312f91285e048e09,4.3,251 Ratings & 44 Reviews
"ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)","50,990",39% off,"30,980",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj321ws-thin-light-laptop/p/itmf2da9c7085e1b?pid=COMGNRNUUGYRB96A&lid=LSTCOMGNRNUUGYRB96AXULOGS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_50&otracker=search&otracker1=search&fm=Search&iid=c8c31fc3-82da-46f4-800b-ac31bfa59d32.COMGNRNUUGYRB96A.SEARCH&ppt=sp&ppn=sp&ssid=0shmfek2000000001736063986081&qH=312f91285e048e09,4.2,"4,190 Ratings & 416 Reviews"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (39.62 cm, Arctic Grey, 1.63 Kg, With MS Office)","58,890",45% off,"31,990",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itm07f540e13a0e8?pid=COMGP26H8PHCAMZE&lid=LSTCOMGP26H8PHCAMZEGEC9S3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_51&otracker=search&otracker1=search&fm=Search&iid=c8c31fc3-82da-46f4-800b-ac31bfa59d32.COMGP26H8PHCAMZE.SEARCH&ppt=sp&ppn=sp&ssid=0shmfek2000000001736063986081&qH=312f91285e048e09,4.3,"1,558 Ratings & 86 Reviews"
"Acer Aspire 3 with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) A324-51 Thin and Light Laptop  (14 Inch, Steel Gray, 1.45 Kg)","69,990",31% off,"47,990",https://www.flipkart.com/acer-aspire-3-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm45809a07b9156?pid=COMH3BHHZQ4RABFJ&lid=LSTCOMH3BHHZQ4RABFJWYL936&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_52&otracker=search&otracker1=search&fm=Search&iid=c8c31fc3-82da-46f4-800b-ac31bfa59d32.COMH3BHHZQ4RABFJ.SEARCH&ppt=sp&ppn=sp&ssid=0shmfek2000000001736063986081&qH=312f91285e048e09,4.1,"2,242 Ratings & 160 Reviews"
"ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz/70 TGP) FX506HF-HN075W Gaming Laptop  (15.6 Inch, Graphite Black, 2.30 kg)","75,990",36% off,"47,990",https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-intel-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-70-tgp-fx506hf-hn075w-laptop/p/itmbd858702e076f?pid=COMGS2AJESZQCMRT&lid=LSTCOMGS2AJESZQCMRTZVTWT2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_53&otracker=search&otracker1=search&fm=Search&iid=c8c31fc3-82da-46f4-800b-ac31bfa59d32.COMGS2AJESZQCMRT.SEARCH&ppt=sp&ppn=sp&ssid=0shmfek2000000001736063986081&qH=312f91285e048e09,4.3,"7,021 Ratings & 566 Reviews"
"MICROSOFT Laptop Go 3 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) XK1-00045 Thin and Light Laptop  (12.4 Inch, Platinum, 1.13 Kg)","80,999",13% off,"69,990",https://www.flipkart.com/microsoft-laptop-go-3-intel-core-i5-12th-gen-1235u-8-gb-256-gb-ssd-windows-11-home-xk1-00045-thin-light/p/itm8dd9341c2130d?pid=COMGUSPBNYYPCQKX&lid=LSTCOMGUSPBNYYPCQKXGAWJ22&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_54&otracker=search&otracker1=search&fm=Search&iid=c8c31fc3-82da-46f4-800b-ac31bfa59d32.COMGUSPBNYYPCQKX.SEARCH&ppt=sp&ppn=sp&ssid=0shmfek2000000001736063986081&qH=312f91285e048e09,4.3,63 Ratings & 7 Reviews
